"","VE","Year","Circuito","Municipio","Lista","GOBERNADOR","LEGISLADOR"
"1134",0,0,"44A",1,1,1935,2202
"1135",0,0,"44A",1,2,14,0
"1136",0,0,"44A",1,3,67,68
"1137",0,0,"44A",1,4,1,3
"1138",0,0,"44A",1,5,13,3.5
"1139",0,0,"44A",1,6,19,0
"1140",0,0,"44A",1,7,3,4
"1141",0,0,"44A",1,8,63,76
"1142",0,0,"44A",1,9,3,0
"1143",0,0,"44A",1,10,1811,1063.5
"1144",0,0,"44A",1,9999,333,842
"1145",0,0,"44B",1,1,252,276.5
"1146",0,0,"44B",1,2,3,0
"1147",0,0,"44B",1,3,2,1
"1148",0,0,"44B",1,4,0,0
"1149",0,0,"44B",1,5,0,0
"1150",0,0,"44B",1,6,0,0
"1151",0,0,"44B",1,7,0,0
"1152",0,0,"44B",1,8,2,3
"1153",0,0,"44B",1,9,0,0
"1154",0,0,"44B",1,10,86,53
"1155",0,0,"44B",1,9999,31,42.5
"1156",0,0,"44C",1,1,217,223
"1157",0,0,"44C",1,2,3,0
"1158",0,0,"44C",1,3,4,4
"1159",0,0,"44C",1,4,3,3
"1160",0,0,"44C",1,5,1,0.5
"1161",0,0,"44C",1,6,0,0
"1162",0,0,"44C",1,7,2,2
"1163",0,0,"44C",1,8,7,7
"1164",0,0,"44C",1,9,0,0
"1165",0,0,"44C",1,10,198,164
"1166",0,0,"44C",1,9999,32,63.5
"1167",0,0,"44D",1,1,267,279.5
"1168",0,0,"44D",1,2,2,0
"1169",0,0,"44D",1,3,11,11.5
"1170",0,0,"44D",1,4,2,1
"1171",0,0,"44D",1,5,1,0.5
"1172",0,0,"44D",1,6,0,0
"1173",0,0,"44D",1,7,0,0
"1174",0,0,"44D",1,8,8,5
"1175",0,0,"44D",1,9,0,0
"1176",0,0,"44D",1,10,122,93
"1177",0,0,"44D",1,9999,30,52.5
"1178",0,0,"44E",1,1,305,315
"1179",0,0,"44E",1,2,0,0
"1180",0,0,"44E",1,3,4,4
"1181",0,0,"44E",1,4,0,0
"1182",0,0,"44E",1,5,0,0
"1183",0,0,"44E",1,6,0,0
"1184",0,0,"44E",1,7,0,0
"1185",0,0,"44E",1,8,3,3
"1186",0,0,"44E",1,9,0,0
"1187",0,0,"44E",1,10,124,74
"1188",0,0,"44E",1,9999,21,63
"1189",0,0,"44F",1,1,180,195.5
"1190",0,0,"44F",1,2,0,0
"1191",0,0,"44F",1,3,0,0
"1192",0,0,"44F",1,4,1,1
"1193",0,0,"44F",1,5,0,0
"1194",0,0,"44F",1,6,0,0
"1195",0,0,"44F",1,7,0,0
"1196",0,0,"44F",1,8,13,14
"1197",0,0,"44F",1,9,0,0
"1198",0,0,"44F",1,10,66,46
"1199",0,0,"44F",1,9999,19,22.5
"1200",0,0,"44G",1,1,152,154.5
"1201",0,0,"44G",1,2,1,0
"1202",0,0,"44G",1,3,2,2
"1203",0,0,"44G",1,4,0,0
"1204",0,0,"44G",1,5,0,0
"1205",0,0,"44G",1,6,0,0
"1206",0,0,"44G",1,7,0,0
"1207",0,0,"44G",1,8,2,2
"1208",0,0,"44G",1,9,0,0
"1209",0,0,"44G",1,10,64,54.5
"1210",0,0,"44G",1,9999,6,14
"3799",0,1,"44A",1,1,1068,1190
"3800",0,1,"44A",1,2,9,0
"3801",0,1,"44A",1,3,2652,2511.5
"3802",0,1,"44A",1,4,624,371.5
"3803",0,1,"44A",1,5,8,6
"3804",0,1,"44A",1,6,68,68.5
"3805",0,1,"44A",1,7,1,1
"3806",0,1,"44A",1,8,1,0.5
"3807",0,1,"44A",1,9999,17,12
"3808",0,1,"44B",1,1,69,73.5
"3809",0,1,"44B",1,2,1,0
"3810",0,1,"44B",1,3,313,309
"3811",0,1,"44B",1,4,24,18
"3812",0,1,"44B",1,5,0,0
"3813",0,1,"44B",1,6,3,2
"3814",0,1,"44B",1,7,0,0
"3815",0,1,"44B",1,8,1,0.5
"3816",0,1,"44B",1,9999,2,0.5
"3817",0,1,"44C",1,1,161,164.5
"3818",0,1,"44C",1,2,2,0
"3819",0,1,"44C",1,3,316,304
"3820",0,1,"44C",1,4,47,40
"3821",0,1,"44C",1,5,0,0
"3822",0,1,"44C",1,6,2,2
"3823",0,1,"44C",1,7,0,0
"3824",0,1,"44C",1,8,0,0
"3825",0,1,"44C",1,9999,7,3
"3826",0,1,"44D",1,1,69,73
"3827",0,1,"44D",1,2,2,0
"3828",0,1,"44D",1,3,248,242
"3829",0,1,"44D",1,4,67,66
"3830",0,1,"44D",1,5,0,0
"3831",0,1,"44D",1,6,3,3
"3832",0,1,"44D",1,7,0,0
"3833",0,1,"44D",1,8,0,0
"3834",0,1,"44D",1,9999,5,5
"3835",0,1,"44E",1,1,121,132.5
"3836",0,1,"44E",1,2,1,0
"3837",0,1,"44E",1,3,312,310.5
"3838",0,1,"44E",1,4,57,43.5
"3839",0,1,"44E",1,5,0,0
"3840",0,1,"44E",1,6,4,4.5
"3841",0,1,"44E",1,7,0,0
"3842",0,1,"44E",1,8,1,0.5
"3843",0,1,"44E",1,9999,4,4
"3844",0,1,"44F",1,1,39,44
"3845",0,1,"44F",1,2,4,0
"3846",0,1,"44F",1,3,215,215.5
"3847",0,1,"44F",1,4,22,16
"3848",0,1,"44F",1,5,0,0
"3849",0,1,"44F",1,6,6,6
"3850",0,1,"44F",1,7,0,0
"3851",0,1,"44F",1,8,1,0.5
"3852",0,1,"44F",1,9999,0,0
"3853",0,1,"44G",1,1,63,66.5
"3854",0,1,"44G",1,2,1,0
"3855",0,1,"44G",1,3,155,151.5
"3856",0,1,"44G",1,4,8,5
"3857",0,1,"44G",1,5,0,0
"3858",0,1,"44G",1,6,0,0
"3859",0,1,"44G",1,7,0,0
"3860",0,1,"44G",1,8,0,0
"3861",0,1,"44G",1,9999,3,3
"2443",0,0,"82A",2,1,475,296
"2444",0,0,"82A",2,2,1,0
"2445",0,0,"82A",2,3,0,0
"2446",0,0,"82A",2,4,0,0
"2447",0,0,"82A",2,5,1,1
"2448",0,0,"82A",2,6,0,0
"2449",0,0,"82A",2,7,0,0
"2450",0,0,"82A",2,8,0,0
"2451",0,0,"82A",2,9,0,0
"2452",0,0,"82A",2,10,166,341
"2453",0,0,"82A",2,9999,25,30
"2454",0,0,"82B",2,1,88,15
"2455",0,0,"82B",2,2,0,0
"2456",0,0,"82B",2,3,1,0
"2457",0,0,"82B",2,4,0,0
"2458",0,0,"82B",2,5,0,0
"2459",0,0,"82B",2,6,0,0
"2460",0,0,"82B",2,7,0,0
"2461",0,0,"82B",2,8,0,0
"2462",0,0,"82B",2,9,0,0
"2463",0,0,"82B",2,10,17,91
"2464",0,0,"82B",2,9999,3,3
"2465",0,0,"83A",2,1,131,106
"2466",0,0,"83A",2,2,0,0
"2467",0,0,"83A",2,3,0,0
"2468",0,0,"83A",2,4,0,0
"2469",0,0,"83A",2,5,0,0
"2470",0,0,"83A",2,6,0,0
"2471",0,0,"83A",2,7,0,0
"2472",0,0,"83A",2,8,0,0
"2473",0,0,"83A",2,9,0,0
"2474",0,0,"83A",2,10,22,45
"2475",0,0,"83A",2,9999,2,4
"2476",0,0,"83B",2,1,186,82
"2477",0,0,"83B",2,2,0,0
"2478",0,0,"83B",2,3,0,0
"2479",0,0,"83B",2,4,0,0
"2480",0,0,"83B",2,5,0,0
"2481",0,0,"83B",2,6,0,0
"2482",0,0,"83B",2,7,0,0
"2483",0,0,"83B",2,8,0,0
"2484",0,0,"83B",2,9,0,0
"2485",0,0,"83B",2,10,55,160
"2486",0,0,"83B",2,9999,11,10
"4870",0,1,"82A",2,1,28,27
"4871",0,1,"82A",2,2,0,0
"4872",0,1,"82A",2,3,345,404
"4873",0,1,"82A",2,4,242,187
"4874",0,1,"82A",2,5,3,0
"4875",0,1,"82A",2,6,2,0
"4876",0,1,"82A",2,7,2,0
"4877",0,1,"82A",2,8,0,0
"4878",0,1,"82A",2,9999,2,2
"4879",0,1,"82B",2,1,2,3
"4880",0,1,"82B",2,2,0,0
"4881",0,1,"82B",2,3,64,67
"4882",0,1,"82B",2,4,18,12
"4883",0,1,"82B",2,5,0,0
"4884",0,1,"82B",2,6,0,0
"4885",0,1,"82B",2,7,0,0
"4886",0,1,"82B",2,8,0,0
"4887",0,1,"82B",2,9999,0,0
"4888",0,1,"83A",2,1,3,3
"4889",0,1,"83A",2,2,0,0
"4890",0,1,"83A",2,3,71,63
"4891",0,1,"83A",2,4,43,43
"4892",0,1,"83A",2,5,0,0
"4893",0,1,"83A",2,6,1,0
"4894",0,1,"83A",2,7,0,0
"4895",0,1,"83A",2,8,0,0
"4896",0,1,"83A",2,9999,0,0
"4897",0,1,"83B",2,1,17,21
"4898",0,1,"83B",2,2,0,0
"4899",0,1,"83B",2,3,159,154
"4900",0,1,"83B",2,4,35,36
"4901",0,1,"83B",2,5,0,0
"4902",0,1,"83B",2,6,0,0
"4903",0,1,"83B",2,7,1,0
"4904",0,1,"83B",2,8,1,0
"4905",0,1,"83B",2,9999,1,1
"2388",0,0,"79B",3,1,668,415
"2389",0,0,"79B",3,2,1,0
"2390",0,0,"79B",3,3,8,0
"2391",0,0,"79B",3,4,1,0
"2392",0,0,"79B",3,5,18,18
"2393",0,0,"79B",3,6,1,0
"2394",0,0,"79B",3,7,1,0
"2395",0,0,"79B",3,8,8,0
"2396",0,0,"79B",3,9,0,0
"2397",0,0,"79B",3,10,185,430
"2398",0,0,"79B",3,9999,30,58
"4825",0,1,"79B",3,1,21,22
"4826",0,1,"79B",3,2,0,0
"4827",0,1,"79B",3,3,595,585
"4828",0,1,"79B",3,4,303,255
"4829",0,1,"79B",3,5,3,0
"4830",0,1,"79B",3,6,12,0
"4831",0,1,"79B",3,7,7,0
"4832",0,1,"79B",3,8,1,0
"4833",0,1,"79B",3,9999,1,1
"254",0,0,"22A",4,1,2680,1127
"255",0,0,"22A",4,2,2,0
"256",0,0,"22A",4,3,70,82
"257",0,0,"22A",4,4,2,0
"258",0,0,"22A",4,5,50,0
"259",0,0,"22A",4,6,6,0
"260",0,0,"22A",4,7,8,0
"261",0,0,"22A",4,8,7,0
"262",0,0,"22A",4,9,0,0
"263",0,0,"22A",4,10,846,2400
"264",0,0,"22A",4,9999,223,285
"265",0,0,"22B",4,1,183,92
"266",0,0,"22B",4,2,0,0
"267",0,0,"22B",4,3,3,3
"268",0,0,"22B",4,4,1,0
"269",0,0,"22B",4,5,1,0
"270",0,0,"22B",4,6,0,0
"271",0,0,"22B",4,7,0,0
"272",0,0,"22B",4,8,0,0
"273",0,0,"22B",4,9,0,0
"274",0,0,"22B",4,10,82,162
"275",0,0,"22B",4,9999,18,31
"276",0,0,"22C",4,1,387,158
"277",0,0,"22C",4,2,2,0
"278",0,0,"22C",4,3,4,5
"279",0,0,"22C",4,4,3,0
"280",0,0,"22C",4,5,0,0
"281",0,0,"22C",4,6,1,0
"282",0,0,"22C",4,7,1,0
"283",0,0,"22C",4,8,1,0
"284",0,0,"22C",4,9,0,0
"285",0,0,"22C",4,10,149,369
"286",0,0,"22C",4,9999,56,72
"3079",0,1,"22A",4,1,53,15
"3080",0,1,"22A",4,2,5,0
"3081",0,1,"22A",4,3,3499,3651
"3082",0,1,"22A",4,4,204,107
"3083",0,1,"22A",4,5,7,0
"3084",0,1,"22A",4,6,6,0
"3085",0,1,"22A",4,7,37,0
"3086",0,1,"22A",4,8,0,0
"3087",0,1,"22A",4,9999,25,27
"3088",0,1,"22B",4,1,2,0
"3089",0,1,"22B",4,2,0,0
"3090",0,1,"22B",4,3,237,241
"3091",0,1,"22B",4,4,11,10
"3092",0,1,"22B",4,5,0,0
"3093",0,1,"22B",4,6,0,0
"3094",0,1,"22B",4,7,1,0
"3095",0,1,"22B",4,8,0,0
"3096",0,1,"22B",4,9999,0,0
"3097",0,1,"22C",4,1,8,4
"3098",0,1,"22C",4,2,0,0
"3099",0,1,"22C",4,3,517,514
"3100",0,1,"22C",4,4,46,36
"3101",0,1,"22C",4,5,1,0
"3102",0,1,"22C",4,6,1,0
"3103",0,1,"22C",4,7,4,0
"3104",0,1,"22C",4,8,0,0
"3105",0,1,"22C",4,9999,4,1
"2707",0,0,"93A",7,1,1680,1613
"2708",0,0,"93A",7,2,11,10
"2709",0,0,"93A",7,3,72,69
"2710",0,0,"93A",7,4,9,0
"2711",0,0,"93A",7,5,87,77
"2712",0,0,"93A",7,6,29,0
"2713",0,0,"93A",7,7,6,7
"2714",0,0,"93A",7,8,73,0
"2715",0,0,"93A",7,9,4,4
"2716",0,0,"93A",7,10,2218,2157
"2717",0,0,"93A",7,9999,342,601
"2718",0,0,"93B",7,1,29,31
"2719",0,0,"93B",7,2,0,0
"2720",0,0,"93B",7,3,0,0
"2721",0,0,"93B",7,4,1,0
"2722",0,0,"93B",7,5,1,1
"2723",0,0,"93B",7,6,1,0
"2724",0,0,"93B",7,7,0,0
"2725",0,0,"93B",7,8,0,0
"2726",0,0,"93B",7,9,0,0
"2727",0,0,"93B",7,10,48,45
"2728",0,0,"93B",7,9999,4,7
"2729",0,0,"94A",7,1,53,51
"2730",0,0,"94A",7,2,0,0
"2731",0,0,"94A",7,3,1,1
"2732",0,0,"94A",7,4,0,0
"2733",0,0,"94A",7,5,4,2
"2734",0,0,"94A",7,6,0,0
"2735",0,0,"94A",7,7,0,0
"2736",0,0,"94A",7,8,4,0
"2737",0,0,"94A",7,9,0,0
"2738",0,0,"94A",7,10,97,101
"2739",0,0,"94A",7,9999,13,17
"2740",0,0,"95A",7,1,563,536
"2741",0,0,"95A",7,2,5,4
"2742",0,0,"95A",7,3,14,14
"2743",0,0,"95A",7,4,4,0
"2744",0,0,"95A",7,5,41,37
"2745",0,0,"95A",7,6,13,0
"2746",0,0,"95A",7,7,5,5
"2747",0,0,"95A",7,8,27,0
"2748",0,0,"95A",7,9,3,3
"2749",0,0,"95A",7,10,766,735
"2750",0,0,"95A",7,9999,106,216
"2751",0,0,"96B",7,1,30,33
"2752",0,0,"96B",7,2,0,0
"2753",0,0,"96B",7,3,1,1
"2754",0,0,"96B",7,4,1,0
"2755",0,0,"96B",7,5,0,0
"2756",0,0,"96B",7,6,3,0
"2757",0,0,"96B",7,7,0,0
"2758",0,0,"96B",7,8,0,0
"2759",0,0,"96B",7,9,0,0
"2760",0,0,"96B",7,10,66,66
"2761",0,0,"96B",7,9999,12,13
"2762",0,0,"97A",7,1,18,19
"2763",0,0,"97A",7,2,0,0
"2764",0,0,"97A",7,3,1,1
"2765",0,0,"97A",7,4,0,0
"2766",0,0,"97A",7,5,1,2
"2767",0,0,"97A",7,6,0,0
"2768",0,0,"97A",7,7,0,0
"2769",0,0,"97A",7,8,1,0
"2770",0,0,"97A",7,9,1,0
"2771",0,0,"97A",7,10,66,68
"2772",0,0,"97A",7,9999,21,19
"2773",0,0,"97B",7,1,34,36
"2774",0,0,"97B",7,2,0,0
"2775",0,0,"97B",7,3,0,2
"2776",0,0,"97B",7,4,0,0
"2777",0,0,"97B",7,5,0,2
"2778",0,0,"97B",7,6,2,0
"2779",0,0,"97B",7,7,1,2
"2780",0,0,"97B",7,8,1,0
"2781",0,0,"97B",7,9,0,0
"2782",0,0,"97B",7,10,60,62
"2783",0,0,"97B",7,9999,12,6
"2784",0,0,"97C",7,1,35,31
"2785",0,0,"97C",7,2,1,1
"2786",0,0,"97C",7,3,0,0
"2787",0,0,"97C",7,4,0,0
"2788",0,0,"97C",7,5,0,0
"2789",0,0,"97C",7,6,3,0
"2790",0,0,"97C",7,7,0,0
"2791",0,0,"97C",7,8,1,0
"2792",0,0,"97C",7,9,0,0
"2793",0,0,"97C",7,10,46,48
"2794",0,0,"97C",7,9999,11,17
"2795",0,0,"97D",7,1,7,8
"2796",0,0,"97D",7,2,0,0
"2797",0,0,"97D",7,3,0,0
"2798",0,0,"97D",7,4,0,0
"2799",0,0,"97D",7,5,2,1
"2800",0,0,"97D",7,6,0,0
"2801",0,0,"97D",7,7,0,0
"2802",0,0,"97D",7,8,0,0
"2803",0,0,"97D",7,9,0,0
"2804",0,0,"97D",7,10,37,38
"2805",0,0,"97D",7,9999,4,3
"2806",0,0,"98A",7,1,28,27
"2807",0,0,"98A",7,2,1,1
"2808",0,0,"98A",7,3,0,0
"2809",0,0,"98A",7,4,0,0
"2810",0,0,"98A",7,5,1,0
"2811",0,0,"98A",7,6,0,0
"2812",0,0,"98A",7,7,0,0
"2813",0,0,"98A",7,8,0,0
"2814",0,0,"98A",7,9,0,0
"2815",0,0,"98A",7,10,28,29
"2816",0,0,"98A",7,9999,4,5
"5086",0,1,"93A",7,1,361,131
"5087",0,1,"93A",7,2,32,0
"5088",0,1,"93A",7,3,3227,3841
"5089",0,1,"93A",7,4,1224,529
"5090",0,1,"93A",7,5,25,0
"5091",0,1,"93A",7,6,83,79
"5092",0,1,"93A",7,7,45,51
"5093",0,1,"93A",7,8,5,0
"5094",0,1,"93A",7,9999,45,75
"5095",0,1,"93B",7,1,1,1
"5096",0,1,"93B",7,2,0,0
"5097",0,1,"93B",7,3,66,64
"5098",0,1,"93B",7,4,16,10
"5099",0,1,"93B",7,5,0,0
"5100",0,1,"93B",7,6,0,0
"5101",0,1,"93B",7,7,0,1
"5102",0,1,"93B",7,8,0,0
"5103",0,1,"93B",7,9999,0,0
"5104",0,1,"94A",7,1,8,4
"5105",0,1,"94A",7,2,1,0
"5106",0,1,"94A",7,3,94,106
"5107",0,1,"94A",7,4,38,24
"5108",0,1,"94A",7,5,0,0
"5109",0,1,"94A",7,6,1,1
"5110",0,1,"94A",7,7,2,3
"5111",0,1,"94A",7,8,0,0
"5112",0,1,"94A",7,9999,1,2
"5113",0,1,"95A",7,1,111,83
"5114",0,1,"95A",7,2,8,0
"5115",0,1,"95A",7,3,1109,1196
"5116",0,1,"95A",7,4,424,277
"5117",0,1,"95A",7,5,15,0
"5118",0,1,"95A",7,6,32,35
"5119",0,1,"95A",7,7,9,11
"5120",0,1,"95A",7,8,7,0
"5121",0,1,"95A",7,9999,8,10
"5122",0,1,"96B",7,1,1,1
"5123",0,1,"96B",7,2,1,0
"5124",0,1,"96B",7,3,63,64
"5125",0,1,"96B",7,4,4,3
"5126",0,1,"96B",7,5,0,0
"5127",0,1,"96B",7,6,1,0
"5128",0,1,"96B",7,7,0,0
"5129",0,1,"96B",7,8,1,0
"5130",0,1,"96B",7,9999,2,2
"5131",0,1,"97A",7,1,3,2
"5132",0,1,"97A",7,2,2,0
"5133",0,1,"97A",7,3,65,71
"5134",0,1,"97A",7,4,13,7
"5135",0,1,"97A",7,5,2,0
"5136",0,1,"97A",7,6,2,1
"5137",0,1,"97A",7,7,0,0
"5138",0,1,"97A",7,8,1,0
"5139",0,1,"97A",7,9999,4,1
"5140",0,1,"97B",7,1,2,0
"5141",0,1,"97B",7,2,0,0
"5142",0,1,"97B",7,3,67,71
"5143",0,1,"97B",7,4,29,17
"5144",0,1,"97B",7,5,0,0
"5145",0,1,"97B",7,6,1,1
"5146",0,1,"97B",7,7,0,0
"5147",0,1,"97B",7,8,0,0
"5148",0,1,"97B",7,9999,0,0
"5149",0,1,"97C",7,1,16,9
"5150",0,1,"97C",7,2,0,0
"5151",0,1,"97C",7,3,73,73
"5152",0,1,"97C",7,4,5,5
"5153",0,1,"97C",7,5,0,0
"5154",0,1,"97C",7,6,1,1
"5155",0,1,"97C",7,7,0,0
"5156",0,1,"97C",7,8,0,0
"5157",0,1,"97C",7,9999,0,0
"5158",0,1,"97D",7,1,0,0
"5159",0,1,"97D",7,2,1,0
"5160",0,1,"97D",7,3,28,26
"5161",0,1,"97D",7,4,5,4
"5162",0,1,"97D",7,5,0,0
"5163",0,1,"97D",7,6,0,0
"5164",0,1,"97D",7,7,0,0
"5165",0,1,"97D",7,8,0,0
"5166",0,1,"97D",7,9999,0,0
"5167",0,1,"98A",7,1,1,0
"5168",0,1,"98A",7,2,0,0
"5169",0,1,"98A",7,3,44,42
"5170",0,1,"98A",7,4,14,16
"5171",0,1,"98A",7,5,0,0
"5172",0,1,"98A",7,6,1,1
"5173",0,1,"98A",7,7,0,0
"5174",0,1,"98A",7,8,0,0
"5175",0,1,"98A",7,9999,0,0
"67",0,0,"11A",8,1,1315,580
"68",0,0,"11A",8,2,17,16
"69",0,0,"11A",8,3,31,555
"70",0,0,"11A",8,4,3,0
"71",0,0,"11A",8,5,27,15
"72",0,0,"11A",8,6,10,0
"73",0,0,"11A",8,7,0,1
"74",0,0,"11A",8,8,31,28
"75",0,0,"11A",8,9,4,4
"76",0,0,"11A",8,10,1033,1087
"77",0,0,"11A",8,9999,264,449
"78",0,0,"11B",8,1,229,87
"79",0,0,"11B",8,2,0,0
"80",0,0,"11B",8,3,10,147
"81",0,0,"11B",8,4,1,0
"82",0,0,"11B",8,5,0,0
"83",0,0,"11B",8,6,1,0
"84",0,0,"11B",8,7,1,1
"85",0,0,"11B",8,8,3,3
"86",0,0,"11B",8,9,0,0
"87",0,0,"11B",8,10,195,193
"88",0,0,"11B",8,9999,24,33
"89",0,0,"11C",8,1,215,105
"90",0,0,"11C",8,2,0,1
"91",0,0,"11C",8,3,19,67
"92",0,0,"11C",8,4,2,0
"93",0,0,"11C",8,5,9,7
"94",0,0,"11C",8,6,4,0
"95",0,0,"11C",8,7,0,0
"96",0,0,"11C",8,8,5,4
"97",0,0,"11C",8,9,0,0
"98",0,0,"11C",8,10,176,228
"99",0,0,"11C",8,9999,55,73
"2926",0,1,"11A",8,1,79,27
"2927",0,1,"11A",8,2,2,0
"2928",0,1,"11A",8,3,1806,1937
"2929",0,1,"11A",8,4,921,749
"2930",0,1,"11A",8,5,3,0
"2931",0,1,"11A",8,6,34,24
"2932",0,1,"11A",8,7,7,3
"2933",0,1,"11A",8,8,0,0
"2934",0,1,"11A",8,9999,15,8
"2935",0,1,"11B",8,1,10,7
"2936",0,1,"11B",8,2,1,0
"2937",0,1,"11B",8,3,370,395
"2938",0,1,"11B",8,4,103,69
"2939",0,1,"11B",8,5,0,0
"2940",0,1,"11B",8,6,1,1
"2941",0,1,"11B",8,7,2,1
"2942",0,1,"11B",8,8,0,0
"2943",0,1,"11B",8,9999,1,0
"2944",0,1,"11C",8,1,3,0
"2945",0,1,"11C",8,2,1,0
"2946",0,1,"11C",8,3,344,339
"2947",0,1,"11C",8,4,116,90
"2948",0,1,"11C",8,5,0,0
"2949",0,1,"11C",8,6,3,4
"2950",0,1,"11C",8,7,2,4
"2951",0,1,"11C",8,8,2,0
"2952",0,1,"11C",8,9999,7,4
"1596",0,0,"52A",9,1,1705,1555
"1597",0,0,"52A",9,2,10,0
"1598",0,0,"52A",9,3,230,628.5
"1599",0,0,"52A",9,4,8,0
"1600",0,0,"52A",9,5,163,268.5
"1601",0,0,"52A",9,6,33,0
"1602",0,0,"52A",9,7,7,0
"1603",0,0,"52A",9,8,63,0
"1604",0,0,"52A",9,9,22,27
"1605",0,0,"52A",9,10,1490,768
"1606",0,0,"52A",9,9999,178,662
"1607",0,0,"52B",9,1,1121,1037.5
"1608",0,0,"52B",9,2,3,0
"1609",0,0,"52B",9,3,123,346
"1610",0,0,"52B",9,4,0,0
"1611",0,0,"52B",9,5,170,247
"1612",0,0,"52B",9,6,21,0
"1613",0,0,"52B",9,7,8,0
"1614",0,0,"52B",9,8,31,0
"1615",0,0,"52B",9,9,8,12
"1616",0,0,"52B",9,10,936,454
"1617",0,0,"52B",9,9999,170,494.5
"1618",0,0,"52C",9,1,161,141.5
"1619",0,0,"52C",9,2,0,0
"1620",0,0,"52C",9,3,26,65.5
"1621",0,0,"52C",9,4,1,0
"1622",0,0,"52C",9,5,11,17
"1623",0,0,"52C",9,6,1,0
"1624",0,0,"52C",9,7,1,0
"1625",0,0,"52C",9,8,2,0
"1626",0,0,"52C",9,9,1,2.5
"1627",0,0,"52C",9,10,138,81.5
"1628",0,0,"52C",9,9999,9,43
"1629",0,0,"52D",9,1,160,148.5
"1630",0,0,"52D",9,2,0,0
"1631",0,0,"52D",9,3,23,28.5
"1632",0,0,"52D",9,4,1,0
"1633",0,0,"52D",9,5,8,11
"1634",0,0,"52D",9,6,2,0
"1635",0,0,"52D",9,7,0,0
"1636",0,0,"52D",9,8,1,0
"1637",0,0,"52D",9,9,0,1
"1638",0,0,"52D",9,10,57,39.5
"1639",0,0,"52D",9,9999,10,33.5
"1640",0,0,"53A",9,1,775,768
"1641",0,0,"53A",9,2,5,0
"1642",0,0,"53A",9,3,20,65.5
"1643",0,0,"53A",9,4,3,0
"1644",0,0,"53A",9,5,33,58.5
"1645",0,0,"53A",9,6,8,0
"1646",0,0,"53A",9,7,0,0
"1647",0,0,"53A",9,8,14,0
"1648",0,0,"53A",9,9,4,4
"1649",0,0,"53A",9,10,404,286.5
"1650",0,0,"53A",9,9999,160,243.5
"1651",0,0,"53B",9,1,269,254.5
"1652",0,0,"53B",9,2,0,0
"1653",0,0,"53B",9,3,27,54.5
"1654",0,0,"53B",9,4,1,0
"1655",0,0,"53B",9,5,20,17.5
"1656",0,0,"53B",9,6,5,0
"1657",0,0,"53B",9,7,1,0
"1658",0,0,"53B",9,8,5,0
"1659",0,0,"53B",9,9,1,1
"1660",0,0,"53B",9,10,198,123.5
"1661",0,0,"53B",9,9999,43,118
"4177",0,1,"52A",9,1,398,355.5
"4178",0,1,"52A",9,2,35,0
"4179",0,1,"52A",9,3,2227,2126.5
"4180",0,1,"52A",9,4,1481,1285
"4181",0,1,"52A",9,5,59,0
"4182",0,1,"52A",9,6,47,0
"4183",0,1,"52A",9,7,97,158
"4184",0,1,"52A",9,8,7,0
"4185",0,1,"52A",9,9999,55,98
"4186",0,1,"52B",9,1,231,214.5
"4187",0,1,"52B",9,2,26,0
"4188",0,1,"52B",9,3,1472,1406.5
"4189",0,1,"52B",9,4,1061,974.5
"4190",0,1,"52B",9,5,45,0
"4191",0,1,"52B",9,6,43,0
"4192",0,1,"52B",9,7,59,91.5
"4193",0,1,"52B",9,8,3,0
"4194",0,1,"52B",9,9999,18,19
"4195",0,1,"52C",9,1,16,16.5
"4196",0,1,"52C",9,2,6,0
"4197",0,1,"52C",9,3,205,196.5
"4198",0,1,"52C",9,4,139,137
"4199",0,1,"52C",9,5,6,0
"4200",0,1,"52C",9,6,5,0
"4201",0,1,"52C",9,7,8,15.5
"4202",0,1,"52C",9,8,1,0
"4203",0,1,"52C",9,9999,1,1
"4204",0,1,"52D",9,1,17,22.5
"4205",0,1,"52D",9,2,2,0
"4206",0,1,"52D",9,3,150,147.5
"4207",0,1,"52D",9,4,70,54.5
"4208",0,1,"52D",9,5,1,0
"4209",0,1,"52D",9,6,5,0
"4210",0,1,"52D",9,7,4,5
"4211",0,1,"52D",9,8,0,0
"4212",0,1,"52D",9,9999,2,0
"4213",0,1,"53A",9,1,295,313.5
"4214",0,1,"53A",9,2,7,0
"4215",0,1,"53A",9,3,979,942
"4216",0,1,"53A",9,4,346,265
"4217",0,1,"53A",9,5,28,0
"4218",0,1,"53A",9,6,19,0
"4219",0,1,"53A",9,7,13,26
"4220",0,1,"53A",9,8,1,0
"4221",0,1,"53A",9,9999,13,32
"4222",0,1,"53B",9,1,78,63
"4223",0,1,"53B",9,2,15,0
"4224",0,1,"53B",9,3,564,539
"4225",0,1,"53B",9,4,237,213.5
"4226",0,1,"53B",9,5,56,0
"4227",0,1,"53B",9,6,15,0
"4228",0,1,"53B",9,7,5,7
"4229",0,1,"53B",9,8,16,0
"4230",0,1,"53B",9,9999,13,53
"815",0,0,"34A",11,1,3070,3076
"816",0,0,"34A",11,2,52,68
"817",0,0,"34A",11,3,32,76
"818",0,0,"34A",11,4,11,11
"819",0,0,"34A",11,5,14,16
"820",0,0,"34A",11,6,20,0
"821",0,0,"34A",11,7,12,12
"822",0,0,"34A",11,8,24,26
"823",0,0,"34A",11,9,15,0
